speciesId,phylum,class,subclass,order,sub-order,infraorder,section,subsection,superfamily,family,subfamily,tribe,genus,subgenus,species,subspecies,taxonName,cleanup changes,source_file,Data cleanup changes,Unnamed: 17,subphylum,taxon,Unnamed: 19,14, speciesId,data cleanup changes,query,issue,query ,superorder,domain ,kingdom,Unnamed: 16,Unnamed: 18,section/parvorder,changes,Column,Column2,Column3,Column4,Column5,Column6,Column7,infraclass,commonName,Unnamed: 21,subphylum ,cleanup changes/comments,species2,Column8,Column9,cleanup changes ,Unnamed: 22,Unnamed: 20,clade 1,clade 2,clade 3,Unnamed: 23
A-Porifera-000056,Porifera,,Heteroscleromorpha,Haplosclerida,,,,,,Chalinidae,,,Haliclona,,,,<i>Haliclona</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Haplo-Chalinidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000057,Porifera,,Heteroscleromorpha,Haplosclerida,,,,,,Chalinidae,,,Haliclona,,baeri,,<i>Haliclona</i> cf. <i>baeri</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Haplo-Chalinidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000058,Porifera,,Heteroscleromorpha,Axinellida,,,,,,Stelligeridae,,,Higginsia,,,,<i>Higginsia</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Axin-Stelligeridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000059,Porifera,,Keratosa,Dictyoceratida,,,,,,Spongiidae,,,Hyattella,,tubaria,,<i>Hyattella tubaria</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Kera-Dict-Spongiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000060,Porifera,,Keratosa,Dictyoceratida,,,,,,Irciniidae,,,Ircinia,,,,<i>Ircinia</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Kera-Dict-Irciniidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000061,Porifera,,Keratosa,Dictyoceratida,,,,,,Dysideidae,,,Lamellodysidea,,herbacea,,<i>Lamellodysidea herbacea</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Kera-Dict-Dysideidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000062,Porifera,,Heteroscleromorpha,Haplosclerida,,,,,,Petrosiidae,,,Neopetrosia,,,,<i>Neopetrosia sp.</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Haplo-Petrosiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000063,Porifera,,Verongimorpha,Verongiida,,,,,,Pseudoceratinidae,,,Pseudoceratina,,purpurea,,<i>Pseudoceratina purpurea</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Vero-Vero-Pseudoceratinidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000064,Porifera,,Heteroscleromorpha,Clionaida,,,,,,Clionaidae,,,Spheciospongia,,vagabunda,,<i>Spheciospongia</i> cf. <i>vagabunda</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Clio-Clionaidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000065,Porifera,,Heteroscleromorpha,Suberitida,,,,,,Halichondriidae,,,Amorphinopsis,,excavans,,<i>Amorphinopsis excavans</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Sube-Halichondriidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000066,Porifera,,Verongimorpha,Chondrillida,,,,,,Chondrillidae,,,Chondrilla,,australiensis,,<i>Chondrilla australiensis</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Vero-Chon-Chondrillidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000067,Porifera,,Heteroscleromorpha,Poecilosclerida,,,,,,Microcionidae,,,Clathria,,mima,,<i>Clathria</i> cf. <i>mima</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Poe-Microcionidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000068,Porifera,,Keratosa,Dictyoceratida,,,,,,Thorectidae,,,Lendenfeldia,,chondrodes,,<i>Lendenfeldia</i> cf. <i>chondrodes</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Kera-Dict-Thorectidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000069,Porifera,,Heteroscleromorpha,Poecilosclerida,,,,,,Mycalidae,,,Mycale,,parishi,,<i>Mycale parishi</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Poe-Mycalidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000070,Porifera,,Heteroscleromorpha,Haplosclerida,,,,,,Petrosiidae,,,Neopetrosia,,exigua,,<i>Neopetrosia exigua</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Haplo-Petrosiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000071,Porifera,,Heteroscleromorpha,Suberitida,,,,,,Suberitidae,,,Suberites,,,,<i>Suberites</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Sube-Suberitidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000072,Porifera,,Keratosa,Dictyoceratida,,,,,,Thorectidae,,,Lendenfeldia,,chondrodes,,<i>Lendenfeldia chondrodes</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Kera-Dict-Thorectidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000073,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000074,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000075,Porifera,,Heteroscleromorpha,Suberitida,,,,,,Suberitidae,,,Aaptos,,suberitoides,,<i>Aaptos suberitoides</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Sube-Suberitidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000076,Porifera,,Heteroscleromorpha,Biemnida,,,,,,Biemnidae,,,Biemna,,,,<i>Biemna</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Biem-Biemnidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000077,Porifera,,Heteroscleromorpha,Tetractinellida,,,,,,Tetillidae,,,Cinachyrella,,australiensis,,<i>Cinachyrella australiensis</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Tetra-Tetillidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000078,Porifera,,Keratosa,Dictyoceratida,,,,,,Dysideidae,,,Dysidea,,,,<i>Dysidea</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Kera-Dict-Dysideidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000079,Porifera,,Heteroscleromorpha,Poecilosclerida,,,,,,Mycalidae,,,Mycale,,,,<i>Mycale</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Poe-Mycalidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000080,Porifera,,Heteroscleromorpha,Haplosclerida,,,,,,Petrosiidae,,,Petrosia,,,,<i>Petrosia</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Haplo-Petrosiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000081,Porifera,,Heteroscleromorpha,Tetractinellida,,,,,,Ancorinidae,,,Rhabdastrella,,globostellata,,<i>Rhabdastrella globostellata</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Tetra-Ancorinidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000082,Porifera,,Keratosa,Dictyoceratida,,,,,,Spongiidae,,,Stelletta,,clavosa,,<i>Stelletta clavosa</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Kera-Dict-Spongiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000083,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000084,Porifera,,Heteroscleromorpha,Tethyida,,,,,,Tethyidae,,,Tethya,,robusta,,<i>Tethya robusta</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Teth-Tethyidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000085,Porifera,,Heteroscleromorpha,Haplosclerida,,,,,,Petrosiidae,,,Xestospongia,,testudinaria,,<i>Xestospongia testudinaria</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Haplo-Petrosiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000086,Porifera,,Heteroscleromorpha,Haplosclerida,,,,,,Phloeodictyidae,,,Oceanapia,,sagittaria,,<i>Oceanapia sagittaria</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Haplo-Phloeodictyidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000087,Porifera,,Heteroscleromorpha,Clionaida,,,,,,Clionaidae,,,Spheciospongia,,,,<i>Spheciospongia</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Clio-Clionaidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000088,Porifera,,Heteroscleromorpha,Suberitida,,,,,,Suberitidae,,,Terpios,,,,<i>Terpios</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Sube-Suberitidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000089,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000090,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000091,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000092,Porifera,,,,,,,,,,,,,,,,Barrel sponge sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000093,Porifera,,,,,,,,,,,,,,,,Blue sponge,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000094,Porifera,,,,,,,,,,,,,,,,Pink sponge sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000095,Porifera,,,,,,,,,,,,,,,,Pink sponge sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000096,Porifera,,,,,,,,,,,,,,,,Pink sponge sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000097,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000098,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000099,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000100,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000101,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000102,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000103,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000104,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000105,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000106,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000107,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000108,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000109,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000110,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000111,Porifera,,Keratosa,Dictyoceratida,,,,,,Dysideidae,,,Dysidea,,frondosa,,<i>Dysidea frondosa</i>,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Kera-Dict-Dysideidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000112,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000113,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000114,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000115,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000116,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000117,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000118,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000119,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000120,Porifera,,,,,,,,,,,,,,,,Sponge sp. ,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000121,Porifera,,Keratosa,Dictyoceratida,,,,,,Dysideidae,,,Dysidea,,,,<i>Dysidea</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Kera-Dict-Dysideidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000122,Porifera,,Keratosa,Dictyoceratida,,,,,,Dysideidae,,,Dyisdea,,,,<i>Dysidea</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Kera-Dict-Dysideidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000123,Porifera,,Heteroscleromorpha,Haplosclerida,,,,,,Chalinidae,,,Haliclona,,,,<i>Haliclona</i> sp.,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Haplo-Chalinidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000124,Porifera,,Heteroscleromorpha,Haplosclerida,,,,,,Petrosiidae,,,,,,,Petrosiidae sp. IP0499,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Hete-Haplo-Petrosiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000125,Porifera,,,,,,,,,,,,,,,,Porifera sp. IP0396,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000128,Porifera,,,,,,,,,,,,,,,,Porifera sp. IP0501,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Porifera-000129,Porifera,,,,,,,,,,,,,,,,Porifera sp. IP0503,,(checked) Database - A-Porifera.xlsx,,,,A-Pori-Unidentified-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000001,Chordata,Ascidiacea,,Phlebobranchia,,,,,,Ascidiidae,,,Ascidia,,gemmata,,<i>Ascidia gemmata</i>,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Phle-Ascidiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000002,Chordata,Ascidiacea,,Phlebobranchia,,,,,,Ascidiidae,,,Phallusia,,,,<i>Phallusia </i> sp.,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Phle-Ascidiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000003,Chordata,Ascidiacea,,Phlebobranchia,,,,,,Ascidiidae,,,Phallusia,,arabica,,<i>Phallusia arabica</i>,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Phle-Ascidiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000004,Chordata,Ascidiacea,,Phlebobranchia,,,,,,Ascidiidae,,,Phallusia,,arabica,,<i>Phallusia</i> cf. <i>arabica</i>,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Phle-Ascidiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000005,Chordata,Ascidiacea,,Phlebobranchia,,,,,,Ascidiidae,,,Phallusia,,nigra,,<i>Phallusia nigra</i>,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Phle-Ascidiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000006,Chordata,Ascidiacea,,Phlebobranchia,,,,,,Ascidiidae,,,Phallusia,,philippinensis,,<i>Phallusia philippinensis</i>,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Phle-Ascidiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000007,Chordata,Ascidiacea,,Aplousobranchia,,,,,,Clavelinidae,,,Clavelina,,,,<i>Clavelina</i> sp.,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Aplo-Clavelinidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000008,Chordata,Ascidiacea,,Phlebobranchia,,,,,,Corellidae,,,Rhodosoma,,crassa,,<i>Rhodosoma crassa</i>,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Phle-Corellidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000009,Chordata,Ascidiacea,,Phlebobranchia,,,,,,Corellidae,,,Rhodosoma,,turcicum,,<i>Rhodosoma turcicum</i>,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Phle-Corellidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000010,Chordata,Ascidiacea,,Aplousobranchia,,,,,,Diazonidae,,,Rhopalaea,,macrothorax,,<i>Rhopalaea macrothorax</i>,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Aplo-Diazonidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000011,Chordata,Ascidiacea,,Aplousobranchia,,,,,,Didemnidae,,,,,,,Didemnidae sp.1,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Aplo-Didemnidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000012,Chordata,Ascidiacea,,Aplousobranchia,,,,,,Didemnidae,,,,,,,Didemnidae sp.2,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Aplo-Didemnidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000013,Chordata,Ascidiacea,,Aplousobranchia,,,,,,Didemnidae,,,,,,,Didemnidae sp.3,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Aplo-Didemnidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000014,Chordata,Ascidiacea,,Aplousobranchia,,,,,,Didemnidae,,,,,,,Didemnidae sp.4,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Aplo-Didemnidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000015,Chordata,Ascidiacea,,Stolidobranchia,,,,,,Pyuridae,,,Herdmania,,pallida,,<i>Herdmania pallida</i>,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Stol-Pyuridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000016,Chordata,Ascidiacea,,Stolidobranchia,,,,,,Pyuridae,,,Herdmania,,papillata,,<i>Herdmania papillata</i>,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Stol-Pyuridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000017,Chordata,Ascidiacea,,Stolidobranchia,,,,,,Styelidae,,,Monandrocarpa,,monotestis,,<i>Monandrocarpa monotestis</i>,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Stol-Styelidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000018,Chordata,Ascidiacea,,Stolidobranchia,,,,,,Styelidae,,,Polycarpa,,,,<i>Polycarpa</i> sp. 1,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Stol-Styelidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000019,Chordata,Ascidiacea,,Stolidobranchia,,,,,,Styelidae,,,,,,,Styelidae sp.1,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Stol-Styelidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000020,Chordata,Ascidiacea,,Stolidobranchia,,,,,,Styelidae,,,,,,,Styelidae sp.2,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Stol-Styelidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000021,Chordata,Ascidiacea,,Stolidobranchia,,,,,,Styelidae,,,,,,,Styelidae sp.3,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Stol-Styelidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000022,Chordata,Ascidiacea,,Stolidobranchia,,,,,,Styelidae,,,,,,,Styelidae sp.4,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Stol-Styelidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000023,Chordata,Ascidiacea,,Stolidobranchia,,,,,,Styelidae,,,,,,,Styelidae sp.5,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Stol-Styelidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Tunicata-000024,Chordata,Ascidiacea,,Stolidobranchia,,,,,,Styelidae,,,,,,,Styelidae sp.6,,(checked) Database - A-Tunicata.xlsx,,,Tunicata,A-Tuni-Asci-Stol-Styelidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
